ccode,country,cmark,year,gdpen,gdptype,gdpenl,lgdpenl1,Oil
235,PORTUGAL,0,1966,2.4690001,0,2.4070001,7.7861366,0
235,PORTUGAL,0,1967,2.6459999,0,2.4690001,7.8115683,0
235,PORTUGAL,0,1968,2.9219999,0,2.6459999,7.8808045,0
235,PORTUGAL,0,1969,3.006,0,2.9219999,7.9800234,0
235,PORTUGAL,0,1970,3.306,0,3.006,8.0083656,0
235,PORTUGAL,0,1971,3.74,0,3.306,8.1034946,0
235,PORTUGAL,0,1972,3.994,0,3.74,8.226841,0
235,PORTUGAL,0,1973,4.4590001,0,3.994,8.2925482,0
235,PORTUGAL,0,1974,4.645,0,4.4590001,8.4026794,0
235,PORTUGAL,0,1975,4.3099999,0,4.645,8.4435463,0
235,PORTUGAL,0,1976,4.461,0,4.3099999,8.3686934,0
235,PORTUGAL,0,1977,4.6440001,0,4.461,8.4031286,0
235,PORTUGAL,0,1978,4.6900001,0,4.6440001,8.4433317,0
235,PORTUGAL,0,1979,4.848,0,4.6900001,8.4531879,0
235,PORTUGAL,0,1980,4.9819999,0,4.848,8.4863214,0
235,PORTUGAL,0,1981,5.0170002,0,4.9819999,8.513587,0
235,PORTUGAL,0,1982,5.118,0,5.0170002,8.520587,0
235,PORTUGAL,0,1983,5.0819998,0,5.118,8.5405188,0
235,PORTUGAL,0,1984,4.974,0,5.0819998,8.5334606,0
235,PORTUGAL,0,1985,5.0700002,0,4.974,8.5119801,0
235,PORTUGAL,0,1986,5.2880001,0,5.0700002,8.5310965,0
235,PORTUGAL,0,1987,5.6620002,0,5.2880001,8.5731955,0
235,PORTUGAL,0,1988,6.0100002,0,5.6620002,8.6415329,0
235,PORTUGAL,0,1989,6.5749998,0,6.0100002,8.7011805,0
235,PORTUGAL,0,1990,7.4780002,0,6.5749998,8.7910299,0
235,PORTUGAL,0,1991,7.6739831,2,7.4780002,8.9197206,0
235,PORTUGAL,0,1992,7.86868,2,7.6739998,8.945591,0
235,PORTUGAL,0,1993,7.7703776,2,7.869,8.9706459,0
235,PORTUGAL,0,1994,7.9276381,2,7.77,8.9580736,0
235,PORTUGAL,0,1995,8.1330462,2,7.928,8.9781103,0
235,PORTUGAL,0,1996,8.4205847,2,8.1330004,9.0036907,0
235,PORTUGAL,0,1997,8.7206001,2,8.4209995,9.038435,0
235,PORTUGAL,0,1998,9.001895,2,8.7209997,9.0734434,0
235,PORTUGAL,0,1999,9.2524586,2,9.0019999,9.1051903,0
260,GERMANYFED. REP.,1,1945,3.9430001,4,3.9430001,8.2796974,0
260,GERMANYFED. REP.,0,1946,,,3.9430001,8.2796974,0
260,GERMANYFED. REP.,0,1947,,,,,0
260,GERMANYFED. REP.,0,1948,,,,,0
260,GERMANYFED. REP.,0,1949,,,,,0
260,GERMANYFED. REP.,0,1950,3.421,0,,,0
260,GERMANYFED. REP.,0,1951,3.6789999,0,3.421,8.1376886,0
260,GERMANYFED. REP.,0,1952,3.994,0,3.6789999,8.2103958,0
260,GERMANYFED. REP.,0,1953,4.256,0,3.994,8.2925482,0
260,GERMANYFED. REP.,0,1954,4.5599999,0,4.256,8.3560848,0
260,GERMANYFED. REP.,0,1955,5.1329999,0,4.5599999,8.4250774,0
260,GERMANYFED. REP.,0,1956,5.3889999,0,5.1329999,8.5434456,0
260,GERMANYFED. REP.,0,1957,5.6079998,0,5.3889999,8.5921154,0
260,GERMANYFED. REP.,0,1958,5.7490001,0,5.6079998,8.6319494,0
260,GERMANYFED. REP.,0,1959,6.131,0,5.7490001,8.6567812,0
260,GERMANYFED. REP.,0,1960,6.5700002,0,6.131,8.7211132,0
260,GERMANYFED. REP.,0,1961,6.8169999,0,6.5700002,8.7902689,0
260,GERMANYFED. REP.,0,1962,7.0229998,0,6.8169999,8.8271751,0
260,GERMANYFED. REP.,0,1963,7.1300001,0,7.0229998,8.856946,0
260,GERMANYFED. REP.,0,1964,7.5599999,0,7.1300001,8.8720665,0
260,GERMANYFED. REP.,0,1965,7.9120002,0,7.5599999,8.9306269,0
260,GERMANYFED. REP.,0,1966,8.0019999,0,7.9120002,8.9761362,0
260,GERMANYFED. REP.,0,1967,7.915,0,8.0019999,8.9874468,0
260,GERMANYFED. REP.,0,1968,8.3889999,0,7.915,8.9765148,0
260,GERMANYFED. REP.,0,1969,8.974,0,8.3889999,9.0346766,0
260,GERMANYFED. REP.,0,1970,9.4250002,0,8.974,9.102087,0
260,GERMANYFED. REP.,0,1971,9.585,0,9.4250002,9.1511211,0
260,GERMANYFED. REP.,0,1972,9.9060001,0,9.585,9.1679544,0
260,GERMANYFED. REP.,0,1973,10.315,0,9.9060001,9.2008963,0
260,GERMANYFED. REP.,0,1974,10.211,0,10.315,9.241354,0
260,GERMANYFED. REP.,0,1975,10.094,0,10.211,9.2312212,0
260,GERMANYFED. REP.,0,1976,10.712,0,10.094,9.219696,0
260,GERMANYFED. REP.,0,1977,11.032,0,10.712,9.2791195,0
260,GERMANYFED. REP.,0,1978,11.375,0,11.032,9.3085556,0
260,GERMANYFED. REP.,0,1979,11.886,0,11.375,9.3391733,0
260,GERMANYFED. REP.,0,1980,11.92,0,11.886,9.3831167,0
260,GERMANYFED. REP.,0,1981,11.806,0,11.92,9.385973,0
260,GERMANYFED. REP.,0,1982,11.666,0,11.806,9.3763628,0
260,GERMANYFED. REP.,0,1983,11.956,0,11.666,9.3644342,0
260,GERMANYFED. REP.,0,1984,12.302,0,11.956,9.3889885,0
260,GERMANYFED. REP.,0,1985,12.535,0,12.302,9.4175167,0
260,GERMANYFED. REP.,0,1986,12.839,0,12.535,9.4362803,0
260,GERMANYFED. REP.,0,1987,13.017,0,12.839,9.4602423,0
260,GERMANYFED. REP.,0,1988,13.456,0,13.017,9.4740114,0
260,GERMANYFED. REP.,0,1989,13.965,0,13.456,9.5071802,0
260,GERMANYFED. REP.,0,1990,14.628,0,13.965,9.5443096,0
260,GERMANYFED. REP.,0,1991,14.746,0,14.628,9.5906925,0
260,GERMANYFED. REP.,0,1992,14.709,0,14.746,9.5987272,0
260,GERMANYFED. REP.,0,1993,14.453681,2,14.709,9.5962152,0
260,GERMANYFED. REP.,0,1994,14.727504,2,14.454,9.5787048,0
260,GERMANYFED. REP.,0,1995,14.958686,2,14.728,9.5974722,0
260,GERMANYFED. REP.,0,1996,15.02195,2,14.959,9.6130476,0
260,GERMANYFED. REP.,0,1997,15.210374,2,15.022,9.6172676,0
260,GERMANYFED. REP.,0,1998,15.542266,2,15.21,9.6297331,0
260,GERMANYFED. REP.,0,1999,15.75897,2,15.542,9.6513186,0
265,GERMAN DEM. REP.,1,1949,,,,,0
265,GERMAN DEM. REP.,0,1950,,,,,0
265,GERMAN DEM. REP.,0,1951,,,,,0
265,GERMAN DEM. REP.,0,1952,,,,,0
265,GERMAN DEM. REP.,0,1953,,,,,0
265,GERMAN DEM. REP.,0,1954,2.332,3,,,0
265,GERMAN DEM. REP.,0,1955,2.471,3,2.332,7.7544813,0
265,GERMAN DEM. REP.,0,1956,2.586,3,2.471,7.8123784,0
265,GERMAN DEM. REP.,0,1957,2.7149999,3,2.586,7.8578677,0
265,GERMAN DEM. REP.,0,1958,2.846,3,2.7149999,7.9065471,0
265,GERMAN DEM. REP.,0,1959,2.973,3,2.846,7.9536695,0
265,GERMAN DEM. REP.,0,1960,3.1300001,3,2.973,7.9973269,0
265,GERMAN DEM. REP.,0,1961,3.2980001,3,3.1300001,8.0487881,0
265,GERMAN DEM. REP.,0,1962,3.4679999,3,3.2980001,8.1010714,0
265,GERMAN DEM. REP.,0,1963,3.632,3,3.4679999,8.1513338,0
265,GERMAN DEM. REP.,0,1964,3.8180001,3,3.632,8.1975384,0
265,GERMAN DEM. REP.,0,1965,3.957,3,3.8180001,8.2474823,0
265,GERMAN DEM. REP.,0,1966,4.1459999,3,3.957,8.2832413,0
265,GERMAN DEM. REP.,0,1967,4.2870002,3,4.1459999,8.3298988,0
265,GERMAN DEM. REP.,0,1968,4.4749999,3,4.2870002,8.3633423,0
265,GERMAN DEM. REP.,0,1969,4.7129998,3,4.4749999,8.4062614,0
265,GERMAN DEM. REP.,0,1970,4.8249998,0,4.7129998,8.4580803,0
265,GERMAN DEM. REP.,0,1971,4.9990001,0,4.8249998,8.4815664,0
265,GERMAN DEM. REP.,0,1972,5.2399998,0,4.9990001,8.5169935,0
265,GERMAN DEM. REP.,0,1973,5.5770001,0,5.2399998,8.5640764,0
265,GERMAN DEM. REP.,0,1974,5.948,0,5.5770001,8.6264067,0
265,GERMAN DEM. REP.,0,1975,6.2290001,0,5.948,8.6908102,0
265,GERMAN DEM. REP.,0,1976,6.4759998,0,6.2290001,8.7369709,0
265,GERMAN DEM. REP.,0,1977,6.8270001,0,6.4759998,8.7758579,0
265,GERMAN DEM. REP.,0,1978,7.0370002,0,6.8270001,8.8286409,0
265,GERMAN DEM. REP.,0,1979,7.277,0,7.0370002,8.8589373,0
265,GERMAN DEM. REP.,0,1980,7.638,0,7.277,8.8924742,0
265,GERMAN DEM. REP.,0,1981,7.9310002,0,7.638,8.9408913,0
265,GERMAN DEM. REP.,0,1982,8.0909996,0,7.9310002,8.9785347,0
265,GERMAN DEM. REP.,0,1983,8.4110003,0,8.0909996,8.9985075,0
265,GERMAN DEM. REP.,0,1984,8.8719997,0,8.4110003,9.0372953,0
265,GERMAN DEM. REP.,0,1985,9.3369999,0,8.8719997,9.0906553,0
265,GERMAN DEM. REP.,0,1986,9.7650003,0,9.3369999,9.1417398,0
265,GERMAN DEM. REP.,0,1987,10.081,0,9.7650003,9.1865597,0
265,GERMAN DEM. REP.,0,1988,10.435,0,10.081,9.2184076,0
265,GERMAN DEM. REP.,0,1989,10.924,3,10.435,9.2529211,0
265,GERMAN DEM. REP.,0,1990,11.235,3,10.924,9.2987175,0
290,POLAND,1,1945,.66900003,3,.66900003,6.505784,0
290,POLAND,0,1946,.78799999,3,.66900003,6.505784,0
290,POLAND,0,1947,.98000002,3,.78799999,6.669498,0
290,POLAND,0,1948,1.077,3,.98000002,6.8875527,0
290,POLAND,0,1949,1.141,3,1.077,6.9819345,0
290,POLAND,0,1950,1.256,3,1.141,7.0396605,0
290,POLAND,0,1951,1.381,3,1.256,7.1356874,0
290,POLAND,0,1952,1.461,3,1.381,7.2305632,0
290,POLAND,0,1953,1.561,3,1.461,7.2868762,0
290,POLAND,0,1954,1.613,3,1.561,7.3530817,0
290,POLAND,0,1955,1.6619999,3,1.613,7.3858509,0
290,POLAND,0,1956,1.795,3,1.6619999,7.4157772,0
290,POLAND,0,1957,1.937,3,1.795,7.4927602,0
290,POLAND,0,1958,1.903,3,1.937,7.5688958,0
290,POLAND,0,1959,2.0309999,3,1.903,7.551187,0
290,POLAND,0,1960,2.1170001,3,2.0309999,7.6162834,0
290,POLAND,0,1961,2.214,3,2.1170001,7.6577554,0
290,POLAND,0,1962,2.3050001,3,2.214,7.7025561,0
290,POLAND,0,1963,2.4590001,3,2.3050001,7.742836,0
290,POLAND,0,1964,2.5639999,3,2.4590001,7.8075099,0
290,POLAND,0,1965,2.609,3,2.5639999,7.8493237,0
290,POLAND,0,1966,2.684,3,2.609,7.8667221,0
290,POLAND,0,1967,2.7820001,3,2.684,7.8950634,0
290,POLAND,0,1968,2.964,3,2.7820001,7.9309254,0
290,POLAND,0,1969,3.1819999,3,2.964,7.9942951,0
290,POLAND,0,1970,2.941,0,3.1819999,8.0652657,0
290,POLAND,0,1971,3.128,0,2.941,7.986505,0
290,POLAND,0,1972,3.444,0,3.128,8.0481491,0
290,POLAND,0,1973,3.859,0,3.444,8.1443892,0
290,POLAND,0,1974,4.1869998,0,3.859,8.2581635,0
290,POLAND,0,1975,4.5440001,0,4.1869998,8.3397398,0
290,POLAND,0,1976,4.8800001,0,4.5440001,8.4215631,0
290,POLAND,0,1977,5.0640001,0,4.8800001,8.4929008,0
290,POLAND,0,1978,5.1199999,0,5.0640001,8.529912,0
290,POLAND,0,1979,4.8439999,0,5.1199999,8.5409098,0
290,POLAND,0,1980,4.4190001,0,4.8439999,8.4854965,0
290,POLAND,0,1981,3.973,0,4.4190001,8.3936691,0
290,POLAND,0,1982,3.654,0,3.973,8.2872772,0
290,POLAND,0,1983,3.8039999,0,3.654,8.203578,0
290,POLAND,0,1984,3.9630001,0,3.8039999,8.2438087,0
290,POLAND,0,1985,4.177,0,3.9630001,8.2847567,0
290,POLAND,0,1986,4.3270001,0,4.177,8.3373489,0
290,POLAND,0,1987,4.3959999,0,4.3270001,8.3726301,0
290,POLAND,0,1988,4.5289998,0,4.3959999,8.3884506,0
290,POLAND,0,1989,4.5250001,0,4.5289998,8.4182568,0
290,POLAND,0,1990,3.8199999,0,4.5250001,8.4173727,0
290,POLAND,0,1991,3.7119999,0,3.8199999,8.2480059,0
290,POLAND,0,1992,3.826,0,3.7119999,8.219326,0
290,POLAND,0,1993,3.9616504,2,3.826,8.2495756,0
290,POLAND,0,1994,4.1585088,2,3.9619999,8.2844162,0
290,POLAND,0,1995,4.444531,2,4.1589999,8.3329115,0
290,POLAND,0,1996,4.7074943,2,4.4450002,8.3994293,0
290,POLAND,0,1997,5.0234413,2,4.7069998,8.4569111,0
290,POLAND,0,1998,5.2623677,2,5.0229998,8.5218706,0
290,POLAND,0,1999,5.4798465,2,5.2620001,8.5683365,0
305,AUSTRIA,1,1945,,,,,0
305,AUSTRIA,0,1946,,,,,0
305,AUSTRIA,0,1947,,,,,0
305,AUSTRIA,0,1948,,,,,0
305,AUSTRIA,0,1949,,,,,0
305,AUSTRIA,0,1950,2.9300001,0,,,0
305,AUSTRIA,0,1951,3.125,0,2.9300001,7.9827576,0
305,AUSTRIA,0,1952,3.0929999,0,3.125,8.0471897,0
305,AUSTRIA,0,1953,3.1830001,0,3.0929999,8.0368967,0
305,AUSTRIA,0,1954,3.474,0,3.1830001,8.0655794,0
305,AUSTRIA,0,1955,3.8859999,0,3.474,8.1530619,0
305,AUSTRIA,0,1956,4.026,0,3.8859999,8.2651358,0
305,AUSTRIA,0,1957,4.2579999,0,4.026,8.3005285,0
305,AUSTRIA,0,1958,4.4190001,0,4.2579999,8.356555,0
305,AUSTRIA,0,1959,4.5650001,0,4.4190001,8.3936691,0
305,AUSTRIA,0,1960,5.1430001,0,4.5650001,8.4261742,0
305,AUSTRIA,0,1961,5.388,0,5.1430001,8.545392,0
305,AUSTRIA,0,1962,5.4809999,0,5.388,8.5919294,0
305,AUSTRIA,0,1963,5.6880002,0,5.4809999,8.6090431,0
305,AUSTRIA,0,1964,5.9780002,0,5.6880002,8.6461143,0
305,AUSTRIA,0,1965,6.1440001,0,5.9780002,8.6958418,0
305,AUSTRIA,0,1966,6.4369998,0,6.1440001,8.7232313,0
305,AUSTRIA,0,1967,6.5960002,0,6.4369998,8.7698183,0
305,AUSTRIA,0,1968,6.8470001,0,6.5960002,8.794219,0
305,AUSTRIA,0,1969,7.1620002,0,6.8470001,8.8315659,0
305,AUSTRIA,0,1970,7.5100002,0,7.1620002,8.876545,0
305,AUSTRIA,0,1971,7.8509998,0,7.5100002,8.9239912,0
305,AUSTRIA,0,1972,8.2860003,0,7.8509998,8.9683962,0
305,AUSTRIA,0,1973,8.6689997,0,8.2860003,9.0223227,0
305,AUSTRIA,0,1974,8.974,0,8.6689997,9.0675087,0
305,AUSTRIA,0,1975,8.9359999,0,8.974,9.102087,0
305,AUSTRIA,0,1976,9.3610001,0,8.9359999,9.0978432,0
305,AUSTRIA,0,1977,9.7819996,0,9.3610001,9.1443071,0
305,AUSTRIA,0,1978,9.7530003,0,9.7819996,9.1882992,0
305,AUSTRIA,0,1979,10.217,0,9.7530003,9.1853304,0
305,AUSTRIA,0,1980,10.509,0,10.217,9.2318087,0
305,AUSTRIA,0,1981,10.407,0,10.509,9.2599869,0
305,AUSTRIA,0,1982,10.484,0,10.407,9.2502337,0
305,AUSTRIA,0,1983,10.728,0,10.484,9.2576056,0
305,AUSTRIA,0,1984,10.877,0,10.728,9.280612,0
305,AUSTRIA,0,1985,11.131,0,10.877,9.2944059,0
305,AUSTRIA,0,1986,11.263,0,11.131,9.3174896,0
305,AUSTRIA,0,1987,11.462,0,11.263,9.329278,0
305,AUSTRIA,0,1988,11.906,0,11.462,9.3467922,0
305,AUSTRIA,0,1989,12.321,0,11.906,9.384798,0
305,AUSTRIA,0,1990,12.695,0,12.321,9.4190607,0
305,AUSTRIA,0,1991,12.85,0,12.695,9.4489632,0
305,AUSTRIA,0,1992,12.955,0,12.85,9.4610987,0
305,AUSTRIA,0,1993,12.895778,2,12.955,9.4692373,0
305,AUSTRIA,0,1994,13.159333,2,12.896,9.4646549,0
305,AUSTRIA,0,1995,13.397513,2,13.159,9.4848862,0
305,AUSTRIA,0,1996,13.642619,2,13.398,9.5028248,0
305,AUSTRIA,0,1997,13.782231,2,13.643,9.5209541,0
305,AUSTRIA,0,1998,14.168329,2,13.782,9.5311356,0
305,AUSTRIA,0,1999,14.437293,2,14.168,9.5587645,0
310,HUNGARY,1,1945,.79000002,3,.79000002,6.6720328,0
310,HUNGARY,0,1946,.80699998,3,.79000002,6.6720328,0
310,HUNGARY,0,1947,.92299998,3,.80699998,6.6933236,0
310,HUNGARY,0,1948,1.023,3,.92299998,6.8276291,0
310,HUNGARY,0,1949,1.118,3,1.023,6.9304948,0
310,HUNGARY,0,1950,1.188,3,1.118,7.0192966,0
310,HUNGARY,0,1951,1.301,3,1.188,7.0800266,0
310,HUNGARY,0,1952,1.46,3,1.301,7.1708884,0
310,HUNGARY,0,1953,1.601,3,1.46,7.2861919,0
310,HUNGARY,0,1954,1.698,3,1.601,7.3783836,0
310,HUNGARY,0,1955,1.776,3,1.698,7.4372063,0
310,HUNGARY,0,1956,1.751,3,1.776,7.4821191,0
310,HUNGARY,0,1957,1.909,3,1.751,7.4679422,0
310,HUNGARY,0,1958,1.997,3,1.909,7.5543346,0
310,HUNGARY,0,1959,2.1059999,3,1.997,7.5994015,0
310,HUNGARY,0,1960,1.8462542,2,2.1059999,7.6525459,0
310,HUNGARY,0,1961,2.1819015,2,1.846,7.5209141,0
310,HUNGARY,0,1962,2.307339,2,2.1819999,7.687952,0
310,HUNGARY,0,1963,2.4191692,2,2.3069999,7.7438502,0
310,HUNGARY,0,1964,2.5397065,2,2.4189999,7.7911797,0
310,HUNGARY,0,1965,2.6152813,2,2.54,7.8398037,0
310,HUNGARY,0,1966,2.7854543,2,2.615,7.8691268,0
310,HUNGARY,0,1967,2.9995346,2,2.7850001,7.9321661,0
310,HUNGARY,0,1968,3.1396725,2,3,8.0062122,0
310,HUNGARY,0,1969,3.3195579,2,3.1400001,8.0518742,0
310,HUNGARY,0,1970,3.358,0,3.3199999,8.1075869,0
310,HUNGARY,0,1971,3.6559999,0,3.358,8.1191006,0
310,HUNGARY,0,1972,3.7249999,0,3.6559999,8.2041254,0
310,HUNGARY,0,1973,3.9100001,0,3.7249999,8.2228222,0
310,HUNGARY,0,1974,4.2529998,0,3.9100001,8.2712927,0
310,HUNGARY,0,1975,4.4840002,0,4.2529998,8.3553801,0
310,HUNGARY,0,1976,4.586,0,4.4840002,8.4082708,0
310,HUNGARY,0,1977,4.7709999,0,4.586,8.4307632,0
310,HUNGARY,0,1978,5.0949998,0,4.7709999,8.4703112,0
310,HUNGARY,0,1979,5.0120001,0,5.0949998,8.5360146,0
310,HUNGARY,0,1980,4.9920001,0,5.0120001,8.5195904,0
310,HUNGARY,0,1981,5.1469998,0,4.9920001,8.5155916,0
310,HUNGARY,0,1982,5.1659999,0,5.1469998,8.5461693,0
310,HUNGARY,0,1983,5.1490002,0,5.1659999,8.5498543,0
310,HUNGARY,0,1984,5.2309999,0,5.1490002,8.5465574,0
310,HUNGARY,0,1985,5.2779999,0,5.2309999,8.5623579,0
310,HUNGARY,0,1986,5.4229999,0,5.2779999,8.5713024,0
310,HUNGARY,0,1987,5.6500001,0,5.4229999,8.5984049,0
310,HUNGARY,0,1988,5.5619998,0,5.6500001,8.639411,0
310,HUNGARY,0,1989,5.5840001,0,5.5619998,8.6237135,0
310,HUNGARY,0,1990,5.3569999,0,5.5840001,8.6276608,0
310,HUNGARY,0,1991,4.947,0,5.3569999,8.5861597,0
310,HUNGARY,0,1992,4.645,0,4.947,8.5065365,0
310,HUNGARY,0,1993,4.6316986,2,4.645,8.4435463,0
310,HUNGARY,0,1994,4.7835364,2,4.632,8.4406786,0
310,HUNGARY,0,1995,4.8695006,2,4.7839999,8.4729357,0
310,HUNGARY,0,1996,4.9526649,2,4.869,8.4907465,0
310,HUNGARY,0,1997,5.1985817,2,4.9530001,8.5076809,0
310,HUNGARY,0,1998,5.4731722,2,5.1989999,8.5561409,0
310,HUNGARY,0,1999,5.7448821,2,5.473,8.6076136,0
315,CZECHOSLOVAKIA,1,1945,.80900002,3,.80900002,6.6957989,0
315,CZECHOSLOVAKIA,0,1946,.85399997,3,.80900002,6.6957989,0
315,CZECHOSLOVAKIA,0,1947,.92400002,3,.85399997,6.7499313,0
315,CZECHOSLOVAKIA,0,1948,.97000003,3,.92400002,6.828712,0
315,CZECHOSLOVAKIA,0,1949,1.0140001,3,.97000003,6.877296,0
315,CZECHOSLOVAKIA,0,1950,1.0650001,3,1.0140001,6.921658,0
315,CZECHOSLOVAKIA,0,1951,1.109,3,1.0650001,6.9707303,0
315,CZECHOSLOVAKIA,0,1952,1.163,3,1.109,7.0112138,0
315,CZECHOSLOVAKIA,0,1953,1.206,3,1.163,7.0587583,0
315,CZECHOSLOVAKIA,0,1954,1.271,3,1.206,7.0950642,0
315,CZECHOSLOVAKIA,0,1955,1.324,3,1.271,7.1475592,0
315,CZECHOSLOVAKIA,0,1956,1.3890001,3,1.324,7.1884127,0
315,CZECHOSLOVAKIA,0,1957,1.4529999,3,1.3890001,7.2363396,0
315,CZECHOSLOVAKIA,0,1958,1.5319999,3,1.4529999,7.2813859,0
315,CZECHOSLOVAKIA,0,1959,1.579,3,1.5319999,7.3343291,0
315,CZECHOSLOVAKIA,0,1960,1.603,0,1.579,7.3645473,0
315,CZECHOSLOVAKIA,0,1961,1.712,0,1.603,7.379632,0
315,CZECHOSLOVAKIA,0,1962,1.758,0,1.712,7.4454174,0
315,CZECHOSLOVAKIA,0,1963,1.706,0,1.758,7.4719319,0
315,CZECHOSLOVAKIA,0,1964,1.652,0,1.706,7.4419069,0
315,CZECHOSLOVAKIA,0,1965,1.8,0,1.652,7.4097419,0
315,CZECHOSLOVAKIA,0,1966,2.1240001,0,1.8,7.495542,0
315,CZECHOSLOVAKIA,0,1967,2.119,0,2.1240001,7.6610565,0
315,CZECHOSLOVAKIA,0,1968,2.253,0,2.119,7.6586995,0
315,CZECHOSLOVAKIA,0,1969,2.395,0,2.253,7.7200179,0
315,CZECHOSLOVAKIA,0,1970,2.52,0,2.395,7.7811384,0
315,CZECHOSLOVAKIA,0,1971,2.6289999,0,2.52,7.8320141,0
315,CZECHOSLOVAKIA,0,1972,2.7509999,0,2.6289999,7.8743587,0
315,CZECHOSLOVAKIA,0,1973,2.9059999,0,2.7509999,7.9197197,0
315,CZECHOSLOVAKIA,0,1974,3.0999999,0,2.9059999,7.9745331,0
315,CZECHOSLOVAKIA,0,1975,3.2539999,0,3.0999999,8.0391569,0
315,CZECHOSLOVAKIA,0,1976,3.3510001,0,3.2539999,8.0876408,0
315,CZECHOSLOVAKIA,0,1977,3.4430001,0,3.3510001,8.1170139,0
315,CZECHOSLOVAKIA,0,1978,3.598,0,3.4430001,8.1440983,0
315,CZECHOSLOVAKIA,0,1979,3.6659999,0,3.598,8.1881332,0
315,CZECHOSLOVAKIA,0,1980,3.7309999,0,3.6659999,8.2068567,0
315,CZECHOSLOVAKIA,0,1981,3.6960001,0,3.7309999,8.224432,0
315,CZECHOSLOVAKIA,0,1982,3.7179999,0,3.6960001,8.2150068,0
315,CZECHOSLOVAKIA,0,1983,3.8050001,0,3.7179999,8.2209415,0
315,CZECHOSLOVAKIA,0,1984,3.8629999,0,3.8050001,8.244071,0
315,CZECHOSLOVAKIA,0,1985,3.9200001,0,3.8629999,8.2591991,0
315,CZECHOSLOVAKIA,0,1986,4.0009999,0,3.9200001,8.2738466,0
315,CZECHOSLOVAKIA,0,1987,4.0170002,0,4.0009999,8.2943001,0
315,CZECHOSLOVAKIA,0,1988,4.1100001,0,4.0170002,8.2982903,0
315,CZECHOSLOVAKIA,0,1989,4.1900001,0,4.1100001,8.3211784,0
315,CZECHOSLOVAKIA,0,1990,4.0949998,0,4.1900001,8.340456,0
315,CZECHOSLOVAKIA,0,1991,4.855,3,4.0949998,8.317522,0
315,CZECHOSLOVAKIA,0,1992,,,4.855,8.4877644,0
316,CZECHREP,1,1993,3.9238,2,3.924,8.2748156,0
316,CZECHREP,0,1994,4.0089321,2,3.924,8.2748156,0
316,CZECHREP,0,1995,4.2493219,2,4.0089998,8.2962799,0
316,CZECHREP,0,1996,4.4611435,2,4.2490001,8.3545151,0
316,CZECHREP,0,1997,4.4198995,2,4.461,8.4031601,0
316,CZECHREP,0,1998,4.326591,2,4.4200001,8.3938723,0
316,CZECHREP,0,1999,4.3231144,2,4.3270001,8.3725348,0
317,SLOVAKIA,1,1993,2.6000659,2,2.5999999,7.8632922,0
317,SLOVAKIA,0,1994,2.7164619,2,2.5999999,7.8632922,0
317,SLOVAKIA,0,1995,2.9076061,2,2.7160001,7.9070854,0
317,SLOVAKIA,0,1996,3.081712,2,2.908,7.9750853,0
317,SLOVAKIA,0,1997,3.2483296,2,3.082,8.0332403,0
317,SLOVAKIA,0,1998,3.3766267,2,3.2479999,8.0858965,0
317,SLOVAKIA,0,1999,3.437592,2,3.3770001,8.1246328,0
325,ITALY,1,1945,2.2720001,3,2.2720001,7.728416,0
325,ITALY,0,1946,2.316,3,2.2720001,7.728416,0
325,ITALY,0,1947,2.549,3,2.316,7.7475967,0
325,ITALY,0,1948,2.5610001,3,2.549,7.8434563,0
325,ITALY,0,1949,2.4519999,3,2.5610001,7.8481531,0
325,ITALY,0,1950,2.743,0,2.4519999,7.8046594,0
325,ITALY,0,1951,2.941,0,2.743,7.9168077,0
325,ITALY,0,1952,3.0539999,0,2.941,7.986505,0
325,ITALY,0,1953,3.2639999,0,3.0539999,8.0242071,0
325,ITALY,0,1954,3.3610001,0,3.2639999,8.0907087,0
325,ITALY,0,1955,3.579,0,3.3610001,8.1199942,0
325,ITALY,0,1956,3.7049999,0,3.579,8.1828384,0
325,ITALY,0,1957,3.836,0,3.7049999,8.2174387,0
325,ITALY,0,1958,3.971,0,3.836,8.2521858,0
325,ITALY,0,1959,4.2059999,0,3.971,8.2867737,0
325,ITALY,0,1960,4.5640001,0,4.2059999,8.3442669,0
325,ITALY,0,1961,4.9190001,0,4.5640001,8.4259548,0
325,ITALY,0,1962,5.2080002,0,4.9190001,8.5008602,0
325,ITALY,0,1963,5.4980001,0,5.2080002,8.557951,0
325,ITALY,0,1964,5.579,0,5.4980001,8.6121397,0
325,ITALY,0,1965,5.691,0,5.579,8.6267653,0
325,ITALY,0,1966,6.0089998,0,5.691,8.6466417,0
325,ITALY,0,1967,6.4180002,0,6.0089998,8.7010136,0
325,ITALY,0,1968,6.776,0,6.4180002,8.7668619,0
325,ITALY,0,1969,7.1739998,0,6.776,8.8211422,0
325,ITALY,0,1970,7.5679998,0,7.1739998,8.8782187,0
325,ITALY,0,1971,7.6030002,0,7.5679998,8.9316845,0
325,ITALY,0,1972,7.7309999,0,7.6030002,8.9362984,0
325,ITALY,0,1973,8.2749996,0,7.7309999,8.9529934,0
325,ITALY,0,1974,8.6689997,0,8.2749996,9.0209942,0
325,ITALY,0,1975,8.2819996,0,8.6689997,9.0675087,0
325,ITALY,0,1976,8.809,0,8.2819996,9.0218401,0
325,ITALY,0,1977,9.0159998,0,8.809,9.0835295,0
